index,plate_well_neuron,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
7375,PID20170214_RGEDIMachineLearning23_D5_28,0.018107895,0.019089046,0.019247905,0.016699359,0.020517007,0.024481316,0.026576552,NA,NA,NA,NA,NA,NA,NA,NA
7376,PID20170214_RGEDIMachineLearning23_D5_29,0.013929659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7377,PID20170214_RGEDIMachineLearning23_D5_3,0.018883286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7378,PID20170214_RGEDIMachineLearning23_D5_30,0.016708299,0.018649287,0.016733079,0.015956954,0.018739698,0.017685887,0.022973791,NA,NA,NA,NA,NA,NA,NA,NA
7379,PID20170214_RGEDIMachineLearning23_D5_31,0.019246028,0.02073133,0.026724182,0.026478175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7380,PID20170214_RGEDIMachineLearning23_D5_32,0.017706228,0.018145983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7381,PID20170214_RGEDIMachineLearning23_D5_33,0.012856412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7382,PID20170214_RGEDIMachineLearning23_D5_34,0.01591961,0.015388242,0.017319443,0.021029397,0.023288996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7383,PID20170214_RGEDIMachineLearning23_D5_35,0.016977769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7384,PID20170214_RGEDIMachineLearning23_D5_36,0.017182237,0.018650202,0.166303984,0.137824889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7385,PID20170214_RGEDIMachineLearning23_D5_37,0.016023646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7386,PID20170214_RGEDIMachineLearning23_D5_38,0.014657578,0.025777038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7387,PID20170214_RGEDIMachineLearning23_D5_39,0.01861659,0.018276727,0.063562361,0.050595238,0.037794227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7388,PID20170214_RGEDIMachineLearning23_D5_4,0.147585363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7389,PID20170214_RGEDIMachineLearning23_D5_40,0.018419556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7390,PID20170214_RGEDIMachineLearning23_D5_41,0.023884923,0.026466455,0.026733276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7391,PID20170214_RGEDIMachineLearning23_D5_42,0.008410759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7392,PID20170214_RGEDIMachineLearning23_D5_43,0.019072617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7393,PID20170214_RGEDIMachineLearning23_D5_44,0.019380729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7394,PID20170214_RGEDIMachineLearning23_D5_45,0.017879749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7395,PID20170214_RGEDIMachineLearning23_D5_46,0.016896794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7396,PID20170214_RGEDIMachineLearning23_D5_47,0.0201436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7397,PID20170214_RGEDIMachineLearning23_D5_48,0.017703036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7398,PID20170214_RGEDIMachineLearning23_D5_49,0.019423769,0.020159199,0.160735463,0.009745654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7399,PID20170214_RGEDIMachineLearning23_D5_5,0.01876187,0.020185951,0.165005612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7400,PID20170214_RGEDIMachineLearning23_D5_50,0.01877384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7401,PID20170214_RGEDIMachineLearning23_D5_51,0.015835645,0.016755763,0.017353232,0.026065917,0.032959596,0.027602009,0.024392552,NA,NA,NA,NA,NA,NA,NA,NA
7402,PID20170214_RGEDIMachineLearning23_D5_52,0.020334757,0.017016809,0.016599596,0.017796797,0.01956339,0.024372897,0.025094431,NA,NA,NA,NA,NA,NA,NA,NA
7403,PID20170214_RGEDIMachineLearning23_D5_53,0.016545401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7404,PID20170214_RGEDIMachineLearning23_D5_54,0.016833998,0.018803852,0.018278055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7405,PID20170214_RGEDIMachineLearning23_D5_55,0.020230643,0.096656645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7406,PID20170214_RGEDIMachineLearning23_D5_56,0.01455253,0.017424497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7407,PID20170214_RGEDIMachineLearning23_D5_57,0.018640087,0.020760156,0.021103352,0.022251508,0.140677705,0.143652107,0.13802024,NA,NA,NA,NA,NA,NA,NA,NA
7408,PID20170214_RGEDIMachineLearning23_D5_58,0.015947339,0.016125925,0.018419603,0.184115657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7409,PID20170214_RGEDIMachineLearning23_D5_59,0.009408572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7410,PID20170214_RGEDIMachineLearning23_D5_6,0.018069116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7411,PID20170214_RGEDIMachineLearning23_D5_60,0.021334319,0.019826544,0.022705437,0.019645347,0.020394887,0.03232774,NA,NA,NA,NA,NA,NA,NA,NA,NA
7412,PID20170214_RGEDIMachineLearning23_D5_61,0.018052026,0.021099181,0.022340584,0.021995237,0.020316821,0.024278832,0.028399345,NA,NA,NA,NA,NA,NA,NA,NA
7413,PID20170214_RGEDIMachineLearning23_D5_62,0.01716373,0.018947034,0.017780067,0.018210647,0.020050969,0.021942672,NA,NA,NA,NA,NA,NA,NA,NA,NA
7414,PID20170214_RGEDIMachineLearning23_D5_63,0.018146474,0.019423624,0.021605538,0.168140947,0.159755851,0.172205913,NA,NA,NA,NA,NA,NA,NA,NA,NA
7415,PID20170214_RGEDIMachineLearning23_D5_64,0.015870774,0.017390307,0.018421384,0.021360931,0.020415466,0.023031703,0.023656375,NA,NA,NA,NA,NA,NA,NA,NA
7416,PID20170214_RGEDIMachineLearning23_D5_65,0.018222243,0.018980006,0.023216842,0.024182148,0.024763731,0.025291551,0.023652448,NA,NA,NA,NA,NA,NA,NA,NA
7417,PID20170214_RGEDIMachineLearning23_D5_66,0.019549365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7418,PID20170214_RGEDIMachineLearning23_D5_67,0.017644757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7419,PID20170214_RGEDIMachineLearning23_D5_68,0.018543161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7420,PID20170214_RGEDIMachineLearning23_D5_69,0.016943204,0.015519311,0.018794435,0.017333879,0.018136857,0.020049344,0.026671536,NA,NA,NA,NA,NA,NA,NA,NA
7421,PID20170214_RGEDIMachineLearning23_D5_7,0.165763847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7422,PID20170214_RGEDIMachineLearning23_D5_70,0.020075671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7423,PID20170214_RGEDIMachineLearning23_D5_71,0.017382968,0.016639188,0.0186992,0.02009209,0.021884523,0.028263924,0.03187087,NA,NA,NA,NA,NA,NA,NA,NA
7424,PID20170214_RGEDIMachineLearning23_D5_72,0.017521804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7425,PID20170214_RGEDIMachineLearning23_D5_73,0.083300859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7426,PID20170214_RGEDIMachineLearning23_D5_74,0.01742578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7427,PID20170214_RGEDIMachineLearning23_D5_75,0.018078303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7428,PID20170214_RGEDIMachineLearning23_D5_76,0.015610071,0.019281523,0.020822786,0.019167878,0.019307046,0.027638298,0.032883901,NA,NA,NA,NA,NA,NA,NA,NA
7429,PID20170214_RGEDIMachineLearning23_D5_77,0.019106503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7430,PID20170214_RGEDIMachineLearning23_D5_78,0.017664895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7431,PID20170214_RGEDIMachineLearning23_D5_79,0.021020748,0.020314521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7432,PID20170214_RGEDIMachineLearning23_D5_8,0.015253125,0.016439117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7433,PID20170214_RGEDIMachineLearning23_D5_80,0.019180014,0.018098197,0.017402459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7434,PID20170214_RGEDIMachineLearning23_D5_81,0.151295863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7435,PID20170214_RGEDIMachineLearning23_D5_82,0.159138465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7436,PID20170214_RGEDIMachineLearning23_D5_83,0.020182556,0.167835134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7437,PID20170214_RGEDIMachineLearning23_D5_84,0.143817004,0.01768934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7438,PID20170214_RGEDIMachineLearning23_D5_9,0.018612876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7439,PID20170214_RGEDIMachineLearning23_D6_1,0.013861872,0.018692498,0.013044676,0.015283087,0.013592325,0.020211642,0.02173764,NA,NA,NA,NA,NA,NA,NA,NA
7440,PID20170214_RGEDIMachineLearning23_D6_10,0.134463098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7441,PID20170214_RGEDIMachineLearning23_D6_11,0.015209138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7442,PID20170214_RGEDIMachineLearning23_D6_12,0.016835379,0.017126394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7443,PID20170214_RGEDIMachineLearning23_D6_13,0.013846442,0.016106713,0.016787935,0.157034257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7444,PID20170214_RGEDIMachineLearning23_D6_14,0.087829047,0.065648782,0.054399395,0.056533368,0.058313822,0.064461068,0.067788998,NA,NA,NA,NA,NA,NA,NA,NA
7445,PID20170214_RGEDIMachineLearning23_D6_15,0.016439294,0.161239802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7446,PID20170214_RGEDIMachineLearning23_D6_16,0.019539457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7447,PID20170214_RGEDIMachineLearning23_D6_17,0.017906939,0.017212863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7448,PID20170214_RGEDIMachineLearning23_D6_18,0.017236832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7449,PID20170214_RGEDIMachineLearning23_D6_19,0.016054787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7450,PID20170214_RGEDIMachineLearning23_D6_2,0.018797189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7451,PID20170214_RGEDIMachineLearning23_D6_20,0.019266703,0.020349931,0.021231471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7452,PID20170214_RGEDIMachineLearning23_D6_21,0.017954527,0.021176947,0.026050344,0.025329204,0.027212346,0.028506143,0.354414527,NA,NA,NA,NA,NA,NA,NA,NA
7453,PID20170214_RGEDIMachineLearning23_D6_22,0.016686307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7454,PID20170214_RGEDIMachineLearning23_D6_23,0.016002435,0.017729537,0.017856567,0.018750437,0.02172613,0.021383142,0.021584359,NA,NA,NA,NA,NA,NA,NA,NA
7455,PID20170214_RGEDIMachineLearning23_D6_24,0.020415714,0.019033624,0.017726808,0.017582484,0.01918218,0.021028441,NA,NA,NA,NA,NA,NA,NA,NA,NA
7456,PID20170214_RGEDIMachineLearning23_D6_25,0.015337438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7457,PID20170214_RGEDIMachineLearning23_D6_26,0.018519732,0.01761772,0.018845175,0.019963148,0.021363721,0.026693509,0.028815269,NA,NA,NA,NA,NA,NA,NA,NA
7458,PID20170214_RGEDIMachineLearning23_D6_27,0.012753879,0.016838788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7459,PID20170214_RGEDIMachineLearning23_D6_28,0.014810129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,PID20170214_RGEDIMachineLearning23_D6_29,0.016812115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7461,PID20170214_RGEDIMachineLearning23_D6_3,0.014959652,0.016477777,0.01578473,0.017381821,0.019481342,0.026104126,0.02953277,NA,NA,NA,NA,NA,NA,NA,NA
7462,PID20170214_RGEDIMachineLearning23_D6_30,0.157512494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7463,PID20170214_RGEDIMachineLearning23_D6_31,0.149044441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7464,PID20170214_RGEDIMachineLearning23_D6_32,0.017552638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7465,PID20170214_RGEDIMachineLearning23_D6_33,0.016309336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7466,PID20170214_RGEDIMachineLearning23_D6_34,0.019290983,0.019095741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7467,PID20170214_RGEDIMachineLearning23_D6_35,0.019737658,0.018561655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7468,PID20170214_RGEDIMachineLearning23_D6_36,0.019039264,0.01980735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7469,PID20170214_RGEDIMachineLearning23_D6_37,0.142868825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,PID20170214_RGEDIMachineLearning23_D6_38,0.019846473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7471,PID20170214_RGEDIMachineLearning23_D6_39,0.016830814,0.01707895,0.02070428,0.021462189,0.024144562,0.028559796,0.032399033,NA,NA,NA,NA,NA,NA,NA,NA
7472,PID20170214_RGEDIMachineLearning23_D6_4,0.012792183,0.015036013,0.018231448,0.018439434,0.020742972,0.027362867,0.02382587,NA,NA,NA,NA,NA,NA,NA,NA
7473,PID20170214_RGEDIMachineLearning23_D6_40,0.017673278,0.019746673,0.087023714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7474,PID20170214_RGEDIMachineLearning23_D6_41,0.015724398,0.015588754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7475,PID20170214_RGEDIMachineLearning23_D6_42,0.016002794,0.016902189,0.018236072,0.01854898,0.019631376,0.22775264,NA,NA,NA,NA,NA,NA,NA,NA,NA
7476,PID20170214_RGEDIMachineLearning23_D6_43,0.014643066,0.165539455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7477,PID20170214_RGEDIMachineLearning23_D6_44,0.017157809,0.164622801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7478,PID20170214_RGEDIMachineLearning23_D6_45,0.016628817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7479,PID20170214_RGEDIMachineLearning23_D6_46,0.015857245,0.017877964,0.018490607,0.020190031,0.021841661,0.025384605,0.023780214,NA,NA,NA,NA,NA,NA,NA,NA
7480,PID20170214_RGEDIMachineLearning23_D6_47,0.016963021,0.017041419,0.018537769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7481,PID20170214_RGEDIMachineLearning23_D6_48,0.117381675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7482,PID20170214_RGEDIMachineLearning23_D6_49,0.01878602,0.01778122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7483,PID20170214_RGEDIMachineLearning23_D6_5,0.020515381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7484,PID20170214_RGEDIMachineLearning23_D6_50,0.017747561,0.159870085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7485,PID20170214_RGEDIMachineLearning23_D6_51,0.161452878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7486,PID20170214_RGEDIMachineLearning23_D6_52,0.015315514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7487,PID20170214_RGEDIMachineLearning23_D6_53,0.015538205,0.015762437,0.016469842,0.014778398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7488,PID20170214_RGEDIMachineLearning23_D6_54,0.208827559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7489,PID20170214_RGEDIMachineLearning23_D6_55,0.160969759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7490,PID20170214_RGEDIMachineLearning23_D6_56,0.163047005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7491,PID20170214_RGEDIMachineLearning23_D6_57,0.014268104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,PID20170214_RGEDIMachineLearning23_D6_58,0.022885021,0.021988572,0.022533947,0.02307328,0.027143177,0.027853132,0.034593028,NA,NA,NA,NA,NA,NA,NA,NA
7493,PID20170214_RGEDIMachineLearning23_D6_59,0.019131524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7494,PID20170214_RGEDIMachineLearning23_D6_6,0.016217156,0.019431104,0.018553306,0.020536815,0.019323662,0.024587828,NA,NA,NA,NA,NA,NA,NA,NA,NA
7495,PID20170214_RGEDIMachineLearning23_D6_60,0.020703309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7496,PID20170214_RGEDIMachineLearning23_D6_61,0.020767911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7497,PID20170214_RGEDIMachineLearning23_D6_62,0.020774233,0.01892846,0.022950711,0.023894721,0.028468555,0.031747326,0.033075352,NA,NA,NA,NA,NA,NA,NA,NA
7498,PID20170214_RGEDIMachineLearning23_D6_63,0.019548979,0.016931864,0.01784008,0.017098235,0.018946505,0.020882313,NA,NA,NA,NA,NA,NA,NA,NA,NA
7499,PID20170214_RGEDIMachineLearning23_D6_64,0.019099524,0.017952516,0.021558471,0.022524457,0.023747137,0.025345921,0.028262743,NA,NA,NA,NA,NA,NA,NA,NA
7500,PID20170214_RGEDIMachineLearning23_D6_65,0.01760628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7501,PID20170214_RGEDIMachineLearning23_D6_66,0.017712608,0.017442399,0.019304521,0.019428137,0.027198112,0.024595132,0.024721438,NA,NA,NA,NA,NA,NA,NA,NA
7502,PID20170214_RGEDIMachineLearning23_D6_67,0.016232936,0.017257523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7503,PID20170214_RGEDIMachineLearning23_D6_68,0.018242724,0.157723947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7504,PID20170214_RGEDIMachineLearning23_D6_69,0.025525252,0.148072735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7505,PID20170214_RGEDIMachineLearning23_D6_7,0.174420859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7506,PID20170214_RGEDIMachineLearning23_D6_70,0.018563732,0.016833226,0.019322525,0.0185713,0.02015344,0.023054806,0.089537223,NA,NA,NA,NA,NA,NA,NA,NA
7507,PID20170214_RGEDIMachineLearning23_D6_8,0.011689682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,PID20170214_RGEDIMachineLearning23_D6_9,0.012866421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7509,PID20170214_RGEDIMachineLearning23_D7_1,0.015140733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7510,PID20170214_RGEDIMachineLearning23_D7_10,0.015367746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7511,PID20170214_RGEDIMachineLearning23_D7_11,0.016726514,0.016344854,0.176517026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7512,PID20170214_RGEDIMachineLearning23_D7_12,0.016303928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7513,PID20170214_RGEDIMachineLearning23_D7_13,0.018269329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7514,PID20170214_RGEDIMachineLearning23_D7_14,0.017659943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7515,PID20170214_RGEDIMachineLearning23_D7_15,0.017382663,0.014946028,0.017195982,0.017788417,0.020155033,0.02376893,0.024761871,NA,NA,NA,NA,NA,NA,NA,NA
7516,PID20170214_RGEDIMachineLearning23_D7_16,0.01892957,0.15763233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7517,PID20170214_RGEDIMachineLearning23_D7_17,0.019127348,0.017745521,0.018324519,0.018639803,0.018742383,0.026788571,NA,NA,NA,NA,NA,NA,NA,NA,NA
7518,PID20170214_RGEDIMachineLearning23_D7_18,0.018118095,0.18546038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7519,PID20170214_RGEDIMachineLearning23_D7_19,0.012594465,0.018419093,0.019716374,0.021153741,0.023486646,0.027500156,0.030831075,NA,NA,NA,NA,NA,NA,NA,NA
7520,PID20170214_RGEDIMachineLearning23_D7_2,0.019195896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7521,PID20170214_RGEDIMachineLearning23_D7_20,0.018219275,0.01541653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7522,PID20170214_RGEDIMachineLearning23_D7_21,0.019778301,0.019226542,0.016838694,0.018071613,0.019704351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7523,PID20170214_RGEDIMachineLearning23_D7_22,0.160157614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7524,PID20170214_RGEDIMachineLearning23_D7_23,0.143829363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7525,PID20170214_RGEDIMachineLearning23_D7_24,0.012631588,0.015868188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7526,PID20170214_RGEDIMachineLearning23_D7_25,0.019346543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7527,PID20170214_RGEDIMachineLearning23_D7_26,0.017148007,0.018096212,0.020297053,0.020019876,0.021839982,0.024602925,NA,NA,NA,NA,NA,NA,NA,NA,NA
7528,PID20170214_RGEDIMachineLearning23_D7_27,0.018102935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7529,PID20170214_RGEDIMachineLearning23_D7_28,0.146065666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7530,PID20170214_RGEDIMachineLearning23_D7_29,0.150427976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7531,PID20170214_RGEDIMachineLearning23_D7_3,0.018088445,0.019931396,0.017021536,0.016603227,0.020227033,0.027209245,0.029095124,NA,NA,NA,NA,NA,NA,NA,NA
7532,PID20170214_RGEDIMachineLearning23_D7_30,0.143795768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7533,PID20170214_RGEDIMachineLearning23_D7_31,0.187450597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7534,PID20170214_RGEDIMachineLearning23_D7_32,0.098495991,0.017591344,0.017310058,0.020725825,0.021475624,0.023103655,0.023376459,NA,NA,NA,NA,NA,NA,NA,NA
7535,PID20170214_RGEDIMachineLearning23_D7_33,0.012669088,0.151319254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7536,PID20170214_RGEDIMachineLearning23_D7_34,0.014127596,0.009429041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7537,PID20170214_RGEDIMachineLearning23_D7_35,0.014480735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7538,PID20170214_RGEDIMachineLearning23_D7_36,0.016706204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7539,PID20170214_RGEDIMachineLearning23_D7_37,0.019269759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,PID20170214_RGEDIMachineLearning23_D7_38,0.016891003,0.016515139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7541,PID20170214_RGEDIMachineLearning23_D7_39,0.019419915,0.175392488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7542,PID20170214_RGEDIMachineLearning23_D7_4,0.016808159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7543,PID20170214_RGEDIMachineLearning23_D7_40,0.018176438,0.176558528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7544,PID20170214_RGEDIMachineLearning23_D7_41,0.133352842,0.15970222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7545,PID20170214_RGEDIMachineLearning23_D7_42,0.155258762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7546,PID20170214_RGEDIMachineLearning23_D7_43,0.015095317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7547,PID20170214_RGEDIMachineLearning23_D7_44,0.015754513,0.014907238,0.019598745,0.021004796,0.02272036,0.024718509,0.027861013,NA,NA,NA,NA,NA,NA,NA,NA
